ISS.UTCGregorian,ISS.UTCModJulian,ISS.ElapsedSecs,ISS.ICRF.X,ISS.ICRF.Y,ISS.ICRF.Z,Earth.ICRF.X,Earth.ICRF.Y,Earth.ICRF.Z,Sun.ICRF.X,Sun.ICRF.Y,Sun.ICRF.Z,SolarSystemBarycenter.ICRF.X,SolarSystemBarycenter.ICRF.Y,SolarSystemBarycenter.ICRF.Z
12 Sep 2024 19:18:49.833,30566.30474344096,2347.833298787009,147350680.636583,-24186927.10272964,-10460683.65375682,147353095.4280324,-24190865.21027268,-10455685.59509677,-970510.0133185983,-620546.3338208981,-237861.3908672575,0,0,0
12 Sep 2024 19:20:21.652,30566.30580616097,2439.652307960205,147350678.3992563,-24184998.77536239,-10459782.09309378,147353517.6812925,-24188402.8874734,-10454618.24433386,-970508.9681351483,-620547.0305233561,-237861.7097329609,0,0,0
12 Sep 2024 19:21:53.479,30566.30686897452,2531.479398964439,147350706.2803514,-24183106.43825879,-10458825.42732364,147353939.9231041,-24185940.34045475,-10453550.79640607,-970507.9228588641,-620547.7272856832,-237862.0286261141,0,0,0
12 Sep 2024 19:23:25.311,30566.3079318376,2623.310769139789,147350768.4752427,-24181244.11818868,-10457812.50441784,147354362.1359717,-24183477.67119279,-10452483.29551728,-970506.8775330484,-620548.424079027,-237862.3475335129,0,0,0
12 Sep 2024 19:24:57.141,30566.30899468862,2715.14109702548,147350868.8109959,-24179405.54758054,-10456742.79354691,147354784.2954262,-24181015.02239512,-10451415.80352742,-970505.8322181702,-620549.1208630018,-237862.6664366778,0,0,0
12 Sep 2024 19:26:28.965,30566.31005746998,2806.96540659992,147351010.7047196,-24177584.19513476,-10455616.37288403,147355206.3785976,-24178552.52750727,-10450348.37828151,-970504.786970973,-620549.8175998591,-237862.9853183273,0,0,0
12 Sep 2024 19:28:00.779,30566.31112012725,2898.778994358145,147351197.1266308,-24175773.33984849,-10454433.92955448,147355628.3638787,-24176090.31266814,-10449281.07445737,-970503.7418449819,-620550.5142539069,-237863.3041621279,0,0,0
12 Sep 2024 19:29:32.578,30566.31218261159,2990.577641793061,147351430.5685655,-24173966.1411222,-10453196.74940123,147356050.231901,-24173628.49101169,-10448213.9410955,-970502.6968881786,-620551.2107931376,-237863.6229534298,0,0,0
12 Sep 2024 19:31:04.356,30566.31324486106,3082.355996011756,147351713.0121861,-24172155.74605175,-10451906.72585362,147356471.9580927,-24171167.20609486,-10447147.04042398,-970501.6521615088,-620551.9071769305,-237863.9416736457,0,0,0
12 Sep 2024 19:32:36.111,30566.3143068432,3174.111252324656,147352045.9179459,-24170335.29268297,-10450566.28892488,147356893.5296005,-24168706.53313911,-10446080.40504924,-970500.6076969206,-620552.6033840142,-237864.2603130341,0,0,0
12 Sep 2024 19:34:07.839,30566.31536851151,3265.839394961949,147352430.1987202,-24168498.05939525,-10449178.43065524,147357314.9280136,-24166246.57984544,-10445014.08165674,-970499.5635401607,-620553.299383916,-237864.5788576491,0,0,0
12 Sep 2024 19:35:39.539,30566.31642984405,3357.538526365533,147352866.2224566,-24166637.47238588,-10447746.62399706,147357736.1446591,-24163787.39710994,-10443948.09230855,-970498.5197127461,-620553.9951622412,-237864.8973009065,0,0,0
12 Sep 2024 19:37:11.207,30566.31749082551,3449.207323871087,147353353.8047721,-24164747.20689521,-10446274.80598938,147358157.1735082,-24161329.02041181,-10442882.45238391,-970497.4762297571,-620554.6907089502,-237865.2156382073,0,0,0
12 Sep 2024 19:38:42.847,30566.31855146692,3540.84674238693,147353892.2223403,-24162821.21886225,-10444767.30636873,147358578.018994,-24158871.42415037,-10441817.1507856,-970496.4330803752,-620555.3860312887,-237865.5338728745,0,0,0
12 Sep 2024 19:40:14.456,30566.31961175922,3632.45599642396,147354480.1994848,-24160853.89214543,-10443228.86532158,147358998.6775564,-24156414.62939899,-10440752.19664831,-970495.3902734518,-620556.0811233111,-237865.8520021737,0,0,0
12 Sep 2024 19:41:46.038,30566.32067173565,3724.037960136775,147355115.9555368,-24158839.98320822,-10441664.49286752,147359419.1624385,-24153958.55908585,-10439687.55656348,-970494.347776413,-620556.7760068104,-237866.1700360943,0,0,0
12 Sep 2024 19:43:17.595,30566.32173142514,3815.595132380258,147355797.2019552,-24156774.75903488,-10440079.48055021,147359839.4851545,-24151503.14620312,-10438623.20148499,-970493.3055606484,-620557.4707007669,-237866.4879833087,0,0,0
12 Sep 2024 19:44:49.130,30566.32279085831,3907.130158483051,147356521.1696234,-24154654.03545553,-10438479.33656113,147360259.6578859,-24149048.31981391,-10437559.1006636,-970492.2635961771,-620558.1652252302,-237866.8058530055,0,0,0
12 Sep 2024 19:46:20.647,30566.32385008574,3998.647408455145,147357284.6519662,-24152474.18231346,-10436869.69906462,147360679.7007236,-24146593.96272706,-10436495.20330011,-970491.2218331993,-620558.8596133776,-237867.1236603633,0,0,0
12 Sep 2024 19:47:52.151,30566.3249091551,4090.151001163758,147358084.0248125,-24150232.20388367,-10435256.31032958,147361099.6325973,-24144139.96448526,-10435431.46151423,-970490.1802248359,-620559.553896457,-237867.4414196815,0,0,0
12 Sep 2024 19:49:23.646,30566.32596812272,4181.645803560968,147358915.2933397,-24147925.74430097,-10433644.93840262,147361519.4758599,-24141686.19456718,-10434367.81872851,-970489.1387156844,-620560.2481113859,-237867.7591478657,0,0,0
12 Sep 2024 19:50:55.137,30566.32702704358,4273.136565356981,147359774.1271487,-24145553.13066591,-10432041.33137084,147361939.2523167,-24139232.52559423,-10433304.21972775,-970488.0972516835,-620560.9422942139,-237868.0768614039,0,0,0
12 Sep 2024 19:52:26.629,30566.32808598075,4364.628736570012,147360655.9135532,-24143113.3670826,-10430451.14258828,147362358.9869754,-24136778.81140476,-10432240.60115486,-970487.055770725,-620561.6364862956,-237868.394579228,0,0,0
12 Sep 2024 19:53:58.126,30566.32914497606,4456.125931895804,147361555.7815217,-24140606.21083016,-10428879.91511268,147362778.6964137,-24134324.95505684,-10431176.92098814,-970486.014231801,-620562.3307150491,-237868.7123138905,0,0,0
12 Sep 2024 19:55:29.633,30566.33020408747,4547.633157216478,147362468.6834967,-24138032.08804033,-10427332.96737293,147363198.4035822,-24131870.82229704,-10430113.12103237,-970484.9725778103,-620563.025018461,-237869.0300827716,0,0,0
12 Sep 2024 19:57:01.153,30566.33126334279,4639.152817404829,147363389.4088662,-24135392.19872807,-10425815.40478045,147363618.1194933,-24129416.34862714,-10429049.17332933,-970483.930781424,-620563.7194147743,-237869.3478942215,0,0,0
12 Sep 2024 19:58:32.689,30566.33232279215,4730.689241923392,147364312.6833807,-24132688.37679721,-10424331.98945544,147364037.8639775,-24126961.41794057,-10427985.02755,-970482.8887933791,-620564.4139368385,-237869.6657632757,0,0,0
12 Sep 2024 20:00:04.246,30566.33338247572,4822.245902451687,147365233.1965603,-24129923.14731827,-10422887.1373333,147364457.6529278,-24124505.93710921,-10426920.64332588,-970481.8465740979,-620565.1086109877,-237869.9837019928,0,0,0
12 Sep 2024 20:01:35.823,30566.33444239287,4913.822743983474,147366145.6305537,-24127099.78470439,-10421484.91070273,147364877.4860584,-24122049.9076126,-10425856.02129832,-970480.8041242659,-620565.8034368232,-237870.3017101772,0,0,0
12 Sep 2024 20:03:07.421,30566.33550256349,5005.421485856641,147367044.7694895,-24124222.12036861,-10420128.89026229,147365297.3712183,-24119593.28333491,-10424791.1414774,-970479.7614242733,-620566.498427365,-237870.6197938006,0,0,0
12 Sep 2024 20:04:39.042,30566.33656298978,5097.042317292653,147367925.5216105,-24121294.60265161,-10418822.18829789,147365717.3092399,-24117136.05919679,-10423726.00166137,-970478.7184719443,-620567.1935840659,-237870.9379535187,0,0,0
12 Sep 2024 20:06:10.686,30566.33762367623,5188.685626164079,147368782.9902149,-24118322.19708391,-10417567.38895662,147366137.3018654,-24114678.22479106,-10422660.59733903,-970477.6752629578,-620567.8889098577,-237871.25619068,0,0,0
12 Sep 2024 20:07:42.349,30566.3386845901,5280.348584835883,147369612.4944724,-24115310.44605908,-10416366.56555595,147366557.3361027,-24112219.85594936,-10421594.96138134,-970476.631829381,-620568.5843832903,-237871.5744954646,0,0,0
12 Sep 2024 20:09:14.030,30566.33974571755,5372.029996372294,147370409.665348,-24112265.25508703,-10415221.19049757,147366977.4064366,-24109760.98476924,-10420529.10770173,-970475.5881849229,-620569.2799952775,-237871.8928637132,0,0,0
12 Sep 2024 20:10:45.727,30566.34080702111,5463.726623891853,147371170.459402,-24109192.9506662,-10414132.16727485,147367397.4980094,-24107301.69805971,-10419463.07392957,-970474.5443663895,-620569.9757212698,-237872.2112841867,0,0,0
12 Sep 2024 20:12:17.436,30566.34186846826,5555.435657675844,147371891.2247825,-24106100.1328483,-10413099.7880095,147367817.5979268,-24104842.07117433,-10418396.89272859,-970473.5004057884,-620570.6715399288,-237872.5297471303,0,0,0
12 Sep 2024 20:13:49.154,30566.34293002609,5647.154254373163,147372568.7360826,-24102993.62038987,-10412123.73670808,147368237.6931466,-24102382.18036963,-10417330.59715392,-970472.4563354552,-620571.3674296923,-237872.8482426666,0,0,0
12 Sep 2024 20:15:20.877,30566.34399163437,5738.877209764905,147373200.2135445,-24099880.45761394,-10411203.11540094,147368657.7598208,-24099922.16522174,-10416264.24770801,-970471.4122146666,-620572.0633510761,-237873.166752724,0,0,0
12 Sep 2024 20:16:52.602,30566.34505326707,5830.602275195997,147373783.3915125,-24096767.65986319,-10410336.39854762,147369077.7876461,-24097462.08603974,-10415197.8705332,-970470.3680690229,-620572.7592870183,-237873.4852694944,0,0,0
12 Sep 2024 20:18:24.326,30566.34611488183,5922.325790394098,147374316.5110994,-24093662.28641556,-10409521.49561442,147369497.7598608,-24095002.04099337,-10414131.50818341,-970469.3239401281,-620573.455209747,-237873.8037802707,0,0,0
12 Sep 2024 20:19:56.044,30566.34717644061,6014.044468814973,147374798.3520999,-24090571.30482267,-10408755.75528487,147369917.6614216,-24092542.11823005,-10413065.19886812,-970468.2798654735,-620574.1510943212,-237874.122273637,0,0,0
12 Sep 2024 20:21:27.756,30566.34823791369,6105.75574276736,147375228.247018,-24087501.5051248,-10408035.99252097,147370337.4805831,-24090082.38661833,-10411998.97243998,-970467.2358742058,-620574.8469212689,-237874.4407406766,0,0,0
12 Sep 2024 20:22:59.457,30566.34929927623,6197.457466693595,147375606.0855345,-24084459.43771221,-10407358.52677762,147370757.2075369,-24087622.90370575,-10410932.85384425,-970466.1919908524,-620575.5426743068,-237874.7591739427,0,0,0
12 Sep 2024 20:24:31.149,30566.35036052603,6289.149449171964,147375932.3199865,-24081451.29372843,-10406719.21217335,147371176.8414222,-24085163.67462948,-10409866.84530774,-970465.1482175291,-620576.2383519821,-237875.0775727648,0,0,0
12 Sep 2024 20:26:02.830,30566.35142163785,6380.829510383774,147376207.9448592,-24078482.96897613,-10406113.5108766,147371596.3722799,-24082704.75785686,-10408800.97217446,-970464.1045790017,-620576.9339377582,-237875.3959295806,0,0,0
12 Sep 2024 20:27:34.499,30566.35248262627,6472.498909500428,147376434.5038657,-24075559.82461272,-10405536.50517663,147372015.8058899,-24080246.11961967,-10407735.21980678,-970463.0610610545,-620577.6294411942,-237875.7142487578,0,0,0
12 Sep 2024 20:29:06.160,30566.35354352084,6564.16020069737,147376614.0611856,-24072686.70426688,-10404982.96763901,147372435.1539535,-24077787.69141621,-10406669.55851108,-970462.017634511,-620578.3248816542,-237876.0325391702,0,0,0
12 Sep 2024 20:30:37.813,30566.35460431311,6655.812653177418,147376749.1712705,-24069868.02499392,-10404447.44373285,147372854.4131407,-24075329.49284987,-10405603.9967849,-970460.9743077159,-620579.0202536136,-237876.3507982753,0,0,0
12 Sep 2024 20:32:09.461,30566.35566505782,6747.460995591246,147376842.8665827,-24067107.45969948,-10403924.25781002,147373273.6050927,-24072871.3970965,-10404538.47965343,-970459.931026876,-620579.7155929394,-237876.6690424997,0,0,0
12 Sep 2024 20:33:41.108,30566.35672578443,6839.107774884906,147376898.6108139,-24064408.13681307,-10403407.61862502,147373692.7414632,-24070413.33584607,-10403472.97750613,-970458.8877630234,-620580.4109189473,-237876.987280678,0,0,0
12 Sep 2024 20:35:12.756,30566.35778652502,6930.755761801265,147376920.2673812,-24061772.53120162,-10402891.66551832,147374111.8349243,-24067955.23478523,-10402407.45813023,-970457.844484508,-620581.1062526777,-237877.3055224381,0,0,0
12 Sep 2024 20:36:44.409,30566.35884732884,7022.409211937338,147376912.0580995,-24059202.4033146,-10402370.52274719,147374530.9049307,-24065496.97977412,-10401341.87204921,-970456.8011429906,-620581.8016264029,-237877.6237825602,0,0,0
12 Sep 2024 20:38:16.071,30566.359908228,7114.070899493527,147376878.5183393,-24056698.86512357,-10401838.37736972,147374949.9641559,-24063038.49640449,-10400276.18700915,-970455.757706821,-620582.4970611744,-237877.9420706704,0,0,0
12 Sep 2024 20:39:47.745,30566.36096926775,7205.744733370375,147376824.4497778,-24054262.29417685,-10401289.52478587,147375369.0304546,-24060579.67983297,-10399210.35756335,-970454.7141315639,-620583.1925866455,-237878.2604003474,0,0,0
12 Sep 2024 20:41:19.432,30566.36203046858,7297.432485711761,147376754.8718792,-24051892.4165977,-10400718.44751489,147375788.1119055,-24058120.48253432,-10398144.36311092,-970453.6703969836,-620583.888216272,-237878.5787777379,0,0,0
12 Sep 2024 20:42:51.137,30566.36309186555,7389.137183746789,147376674.9678673,-24049588.21826852,-10400119.85269486,147376207.2223235,-24055660.82329408,-10397078.16844765,-970452.6264686286,-620584.5839730091,-237878.8972133603,0,0,0
12 Sep 2024 20:44:22.860,30566.36415347313,7480.860078474507,147376590.0327857,-24047348.03276094,-10399488.74645522,147376626.3673965,-24053200.66856353,-10396011.7590311,-970451.5823322833,-620585.279866349,-237879.2157115582,0,0,0
12 Sep 2024 20:45:54.602,30566.36521529583,7572.601559967734,147376505.417652,-24045169.5314684,-10398820.48216754,147377045.5488777,-24050740.00787662,-10394945.13032455,-970450.5379835069,-620585.9758992568,-237879.5342736803,0,0,0
12 Sep 2024 20:47:26.361,30566.36627732788,7664.361129398458,147376426.4730037,-24043049.74649539,-10398110.81113954,147377464.7644588,-24048278.85460909,-10393878.28812602,-970449.4934279919,-620586.6720679402,-237879.8528979961,0,0,0
12 Sep 2024 20:48:58.140,30566.36733958188,7756.139874632936,147376358.4903404,-24040985.0450493,-10397355.90835688,147377884.0190801,-24045817.17957873,-10392811.21978586,-970448.4486533105,-620587.3683806546,-237880.1715882849,0,0,0
12 Sep 2024 20:50:29.935,30566.36840202635,7847.935076477006,147376306.6503124,-24038971.28932621,-10396552.4569126,147378303.3002917,-24043355.05571578,-10391743.95691733,-970447.4036904573,-620588.0648167655,-237880.4903350994,0,0,0
12 Sep 2024 20:52:01.745,30566.36946464143,7939.745019678958,147376275.9632578,-24037003.7692202,-10395697.64716796,147378722.600234,-24040892.52902364,-10390676.51946164,-970446.358558923,-620588.7613632679,-237880.8091324903,0,0,0
12 Sep 2024 20:53:33.565,30566.3705273762,8031.565303425305,147376271.2166897,-24035077.33239168,-10394789.24145967,147379141.8987885,-24038429.71753867,-10389608.95858433,-970445.3133087754,-620589.4579867683,-237881.1279651709,0,0,0
12 Sep 2024 20:55:05.394,30566.37159020568,8123.393770528492,147376296.9221254,-24033186.33459206,-10393825.55311418,147379561.1860895,-24035966.67911968,-10388541.2993656,-970444.2679647207,-620590.1546708904,-237881.4468256533,0,0,0
12 Sep 2024 20:56:37.224,30566.37265306068,8215.224442910403,147376357.265426,-24031324.82693531,-10392805.52718133,147379980.4348327,-24033503.57411125,-10387473.6113104,-970443.2225946188,-620590.8513702974,-237881.7656931765,0,0,0
12 Sep 2024 20:58:09.055,30566.3737159092,8307.054555171635,147376456.0630557,-24029486.47602323,-10391728.67963085,147380399.6323915,-24031040.47668817,-10386405.92657147,-970442.1772300303,-620591.5480639935,-237882.0845581405,0,0,0
12 Sep 2024 20:59:40.878,30566.37477867672,8398.877668753266,147376596.7154175,-24027664.77274031,-10390595.18030393,147380818.7493803,-24028577.55954931,-10385338.320009,-970441.1319442987,-620592.2447031327,-237882.4033981897,0,0,0
12 Sep 2024 21:01:12.689,30566.37584130873,8490.689074806869,147376782.173266,-24025852.99523396,-10389405.7917786,147381237.7643207,-24026114.94900041,-10384270.84637302,-970440.0867909789,-620592.9412519969,-237882.7221969701,0,0,0
12 Sep 2024 21:02:44.486,30566.37690377384,8582.486060110386,147377014.9100151,-24024044.27901945,-10388161.8530907,147381656.6648505,-24023652.71782081,-10383203.53721135,-970439.0418009758,-620593.637690004,-237883.0409450624,0,0,0
12 Sep 2024 21:04:16.263,30566.37796600644,8674.262956506573,147377296.883203,-24022231.78958867,-10386865.33160465,147382075.4251315,-24021191.01805004,-10382136.45842893,-970437.9970387816,-620594.3339741491,-237883.359622784,0,0,0
12 Sep 2024 21:05:48.016,30566.37902796634,8766.016292001586,147377629.5245917,-24020408.6964737,-10385518.73428213,147382494.029356,-24018729.9428223,-10381069.65039682,-970436.9525439441,-620595.0300780833,-237883.6782180816,0,0,0
12 Sep 2024 21:07:19.743,30566.3800896154,8857.742770307232,147378013.7208385,-24018568.28804051,-10384125.1066191,147382912.4625254,-24016269.58055994,-10380003.15144365,-970435.9083540142,-620595.7259768173,-237883.9967195112,0,0,0
12 Sep 2024 21:08:51.440,30566.38115092926,8949.44028861355,147378449.8087086,-24016704.02436451,-10382687.98392428,147383330.7150915,-24013809.98767383,-10378936.98602194,-970434.8644928932,-620596.4216543846,-237884.3151197676,0,0,0
12 Sep 2024 21:10:23.109,30566.38221190487,9041.108581004664,147378937.577649,-24014809.59374379,-10381211.3405287,147383748.7858872,-24011351.17130443,-10377871.15722686,-970433.8209635913,-620597.1171087734,-237884.6334179323,0,0,0
12 Sep 2024 21:11:54.746,30566.38327251909,9132.745649339631,147379476.2545666,-24012879.05353836,-10379699.60326118,147384166.6658477,-24008893.18505596,-10376805.68829433,-970432.7777889073,-620597.8123248294,-237884.9516070653,0,0,0
12 Sep 2024 21:13:26.354,30566.38433279519,9224.353504332248,147380064.5451183,-24010906.77382233,-10378157.50993196,147384584.3641897,-24006435.97500305,-10375740.55584915,-970431.7349459231,-620598.5073178075,-237885.2696941495,0,0,0
12 Sep 2024 21:14:57.934,30566.38539275631,9315.934145380743,147380700.6289412,-24008887.57763029,-10376590.12147564,147385001.8900745,-24003979.48752317,-10374675.73664744,-970430.69241184,-620599.202102866,-237885.5876861252,0,0,0
12 Sep 2024 21:16:29.490,30566.38645242692,9407.489686296321,147381382.1795233,-24006816.79265561,-10375002.76609758,147385419.2531805,-24001523.66592425,-10373611.20611473,-970429.6501626968,-620599.8966960646,-237885.9055903368,0,0,0
12 Sep 2024 21:18:01.024,30566.38751185278,9499.02407998452,147382106.4030116,-24004690.25958103,-10373400.95205276,147385836.4715639,-23999068.40418271,-10372546.9182927,-970428.6081534028,-620600.5911273733,-237886.2234205119,0,0,0
12 Sep 2024 21:19:32.540,30566.38857106775,9590.540254034568,147382870.0473855,-24002504.43866265,-10371790.35817864,147386253.5585998,-23996613.62377625,-10371482.83914412,-970427.5663506687,-620601.2854190208,-237886.5411868095,0,0,0
12 Sep 2024 21:21:04.044,30566.38963013772,9682.043899549171,147383669.468483,-24000256.35522245,-10370176.70712799,147386670.5402497,-23994159.17205433,-10370418.90249919,-970426.5246897638,-620601.9796141684,-237886.8589089978,0,0,0
12 Sep 2024 21:22:35.540,30566.39068912568,9773.540459317155,147384500.6457968,-23997943.69675916,-10368565.75736715,147387087.4413319,-23991704.90302524,-10369355.04507455,-970425.4831086099,-620602.6737541184,-237887.1766059678,0,0,0
12 Sep 2024 21:24:07.034,30566.39174807627,9865.033790061716,147385359.2113062,-23995564.87129959,-10366963.26604753,147387504.2794259,-23989250.71324817,-10368291.22203149,-970424.4415634274,-620603.3678681217,-237887.4942911174,0,0,0
12 Sep 2024 21:25:38.529,30566.39280704456,9956.528650294058,147386240.5174427,-23993118.96082998,-10365374.8844425,147387921.0762154,-23986796.47506637,-10367227.37803434,-970423.3999999464,-620604.0619922839,-237887.8119809683,0,0,0
12 Sep 2024 21:27:10.030,30566.39386609219,10048.03036556114,147387139.683801,-23990605.73507491,-10363806.10474188,147388337.8559524,-23984342.04563674,-10366163.45116461,-970422.3583575487,-620604.7561670057,-237888.1296940092,0,0,0
12 Sep 2024 21:28:41.543,30566.39492526831,10139.54318203032,147388051.6321312,-23988025.69666453,-10362262.23070972,147388754.6379632,-23981887.31105928,-10365099.39204983,-970421.3165879846,-620605.4504245073,-237888.4474449884,0,0,0
12 Sep 2024 21:30:13.069,30566.39598460013,10231.06945113977,147388971.1304353,-23985380.10178629,-10360748.33409415,147389171.4329376,-23979432.20825699,-10364035.17334787,-970420.2746643722,-620606.144782614,-237888.7652420625,0,0,0
12 Sep 2024 21:31:44.613,30566.39704413413,10322.61318865931,147389892.8832087,-23982670.84571487,-10359269.14136222,147389588.2591382,-23976976.62950781,-10362970.74836424,-970419.2325410843,-620606.8392718025,-237889.0830991808,0,0,0
12 Sep 2024 21:33:16.176,30566.39810389407,10414.1764477361,147390811.5506605,-23979900.54642628,-10357829.04369701,147390005.1258841,-23974520.51973423,-10361906.0932244,-970418.1901946664,-620607.5339076407,-237889.4010234736,0,0,0
12 Sep 2024 21:34:47.761,30566.39916389487,10505.76051708777,147391721.8167862,-23977072.48502662,-10356432.02898508,147390422.0390106,-23972063.84436337,-10360841.19294197,-970417.1476105154,-620608.2286999039,-237889.7190194074,0,0,0
12 Sep 2024 21:36:19.365,30566.40022413659,10597.36540174345,147392618.4405589,-23974190.58910658,-10355081.64579434,147390838.9985073,-23969606.60325608,-10359776.04745667,-970416.1047886312,-620608.9236486368,-237890.0370870084,0,0,0
12 Sep 2024 21:37:50.991,30566.40128461924,10688.9911026461,147393496.3243463,-23971259.35305618,-10353780.9451057,147391256.0043457,-23967148.79638285,-10358710.65675572,-970415.0617288351,-620609.6187538393,-237890.3552262727,0,0,0
12 Sep 2024 21:39:22.638,30566.40234535103,10780.63832953339,147394350.5742256,-23968283.76677638,-10352532.43887188,147391673.059722,-23964690.40470103,-10357645.01258468,-970414.0184231699,-620610.3140208907,-237890.6734396648,0,0,0
12 Sep 2024 21:40:54.304,30566.40340630119,10872.30442293221,147395176.5142464,-23965269.39603091,-10351338.1277539,147392090.1525019,-23962231.49954559,-10356579.1458653,-970412.9749019146,-620611.0094296262,-237890.9917179532,0,0,0
12 Sep 2024 21:42:25.988,30566.40446745115,10963.98777917493,147395969.7787369,-23962222.18277752,-10350199.41675325,147392507.2753597,-23959772.12393068,-10355513.07524301,-970411.9311831892,-620611.7049678639,-237891.310055567,0,0,0
12 Sep 2024 21:43:57.685,30566.40552875974,11055.68484202959,147396726.3326578,-23959148.48149676,-10349117.13829642,147392924.4120913,-23957312.3732481,-10354446.84206752,-970410.8873076141,-620612.4006086439,-237891.6284401622,0,0,0
12 Sep 2024 21:45:29.393,30566.40659019961,11147.39324622788,147397442.5425193,-23956054.8882622,-10348091.50358916,147393341.5519169,-23954852.31094334,-10353380.47384068,-970409.8433021009,-620613.0963340066,-237891.946863519,0,0,0
12 Sep 2024 21:47:01.109,30566.40765172699,11239.10921174102,147398115.1941708,-23952948.25789258,-10347122.13098268,147393758.6776277,-23952392.03841354,-10352314.01451533,-970408.7992096543,-620613.7921152785,-237892.2653125171,0,0,0
12 Sep 2024 21:48:32.829,30566.40871330084,11330.82919270964,147398741.5415587,-23949835.57620835,-10346208.0301419,147394175.773088,-23949931.65077545,-10351247.50532193,-970407.7550705969,-620614.487925563,-237892.583774846,0,0,0
12 Sep 2024 21:50:04.551,30566.40977489514,11422.55094016436,147399319.3422514,-23946723.84953915,-10345347.60398787,147394592.8280658,-23947471.20835774,-10350180.97241127,-970406.7109106183,-620615.1837477908,-237892.9022426941,0,0,0
12 Sep 2024 21:51:36.272,30566.41083647794,11514.27169436356,147399846.8683916,-23943620.09141316,-10344538.68498701,147395009.8300118,-23945010.78519141,-10349114.44787371,-970405.6667611003,-620615.8795610368,-237893.2207064796,0,0,0
12 Sep 2024 21:53:07.987,30566.4118980019,11605.98736472894,147400322.922909,-23940531.27533649,-10343778.56353369,147395426.7603335,-23942550.49100835,-10348047.97927495,-970404.6226685941,-620616.5753342584,-237893.5391519982,0,0,0
12 Sep 2024 21:54:39.696,30566.41295944517,11697.6960628177,147400746.8718411,-23937464.14136809,-10343063.98731549,147395843.6104555,-23940090.37646873,-10346981.58857476,-970403.5786545873,-620617.2710531428,-237893.857572699,0,0,0
12 Sep 2024 21:56:11.396,30566.41402078534,11789.39585366752,147401118.6369121,-23934425.20051154,-10342391.21767645,147396260.3715952,-23937630.49348125,-10345915.2982741,-970402.5347411335,-620617.9667029977,-237894.1759618577,0,0,0
12 Sep 2024 21:57:43.087,30566.41508202273,11881.08676368138,147401438.7033965,-23931420.59953448,-10341756.05610922,147396677.0438866,-23935170.84134058,-10344849.1080672,-970401.4909279346,-620618.6622840315,-237894.4943195656,0,0,0
12 Sep 2024 21:59:14.768,30566.41614314395,11972.76763741393,147401708.1016282,-23928456.15962523,-10341153.9128336,147397093.6220939,-23932711.45104516,-10343783.03139103,-970400.4472281337,-620619.357787475,-237894.8126418199,0,0,0
12 Sep 2024 22:00:46.439,30566.41720415436,12064.43893691758,147401928.4056344,-23925537.22299605,-10340579.83669732,147397510.1083319,-23930252.31020335,-10342717.06287414,-970399.4036364853,-620620.0532168448,-237895.1309302151,0,0,0
12 Sep 2024 22:02:18.102,30566.41826506782,12156.10185975675,147402101.7110237,-23922668.62662069,-10340028.57557021,147397926.5080558,-23927793.38669268,-10341651.18859234,-970398.3601393104,-620620.748581212,-237895.449188916,0,0,0
12 Sep 2024 22:03:49.758,30566.41932590417,12247.7581205545,147402230.6110015,-23919854.65883741,-10339494.63411121,147398342.8290663,-23925334.63451978,-10340585.38860879,-970397.3167171478,-620621.4438935854,-237895.76742387,0,0,0
12 Sep 2024 22:05:21.410,30566.42038669418,12339.41037721233,147402318.1682881,-23917099.00202046,-10338972.32990969,147398759.0834446,-23922875.98238641,-10339519.63201769,-970396.2733397484,-620622.139174141,-237896.0856443103,0,0,0
12 Sep 2024 22:06:53.061,30566.42144746221,12431.06073474046,147402367.8804761,-23914404.73931777,-10338455.86216162,147399175.280754,-23920417.37383375,-10338453.89434573,-970395.2299830914,-620622.8344388343,-237896.4038575441,0,0,0
12 Sep 2024 22:08:24.713,30566.4225082526,12522.71302440204,147402383.644343,-23911774.25498918,-10337939.35977832,147399591.4383956,-23917958.70606843,-10337388.13103489,-970394.1866035461,-620623.5297167413,-237896.7220768742,0,0,0
12 Sep 2024 22:09:56.370,30566.423569102,12614.37041298486,147402369.71273,-23909209.28055276,-10337416.95629728,147400007.5707414,-23915499.89414646,-10336322.30526434,-970393.1431651413,-620624.2250318713,-237897.040313296,0,0,0
12 Sep 2024 22:11:28.037,30566.42463005843,12706.03704827372,147402330.6502484,-23906710.82940387,-10336882.84150065,147400423.6966112,-23913040.82679796,-10335256.3688017,-970392.0996205509,-620624.9204157032,-237897.3585812096,0,0,0
12 Sep 2024 22:12:59.715,30566.42569115089,12797.71543729585,147402271.2864768,-23904279.25763505,-10336331.33688423,147400839.8273691,-23910581.43676715,-10334190.29249352,-970391.0559414029,-620625.6158872508,-237897.6768893208,0,0,0
12 Sep 2024 22:14:31.408,30566.42675241304,12889.40848689526,147402196.6653691,-23901914.20224936,-10335756.94330653,147401255.9761882,-23908121.64607184,-10333124.04253672,-970390.0120944679,-620626.3114685491,-237897.9952477179,0,0,0
12 Sep 2024 22:16:03.118,30566.42781387013,12981.11837971956,147402111.9932483,-23899614.61398204,-10335154.40518749,147401672.1529495,-23905661.39615655,-10332057.59354917,-970388.9680548608,-620627.0071761832,-237898.3136639837,0,0,0
